transaction_id,timestamp,amount,currency
tx104825,2024-02-18T05:38:00+00:00,2339.33,GBP
tx104826,2024-03-06T11:52:00+00:00,2664.18,CAD
tx104827,2024-04-28T13:15:00+00:00,1418.68,GBP
tx104828,2024-04-12T23:04:00+00:00,2273.86,CAD
tx104829,2024-04-27T01:40:00+00:00,4137.21,USD
tx104830,2024-02-23T13:15:00+00:00,285.53,USD
tx104831,2024-03-07T14:05:00+00:00,3412.21,USD
tx104832,2024-04-18T18:06:00+00:00,3992.57,CAD
tx104833,2024-03-11T10:23:00+00:00,4419.82,USD
tx104834,2024-02-10T18:36:00+00:00,3900.96,JPY
tx104835,2024-01-22T12:31:00+00:00,492.75,EUR
tx104836,2024-04-18T13:39:00+00:00,1041.58,CAD
tx104837,2024-04-04T04:30:00+00:00,799.01,CAD
tx104838,2024-03-05T20:02:00+00:00,4363.45,JPY
tx104839,2024-03-11T22:03:00+00:00,2872.22,AUD
tx104840,2024-03-15T11:13:00+00:00,360.30,USD
tx104841,2024-01-18T21:23:00+00:00,95.79,GBP
tx104842,2024-04-02T15:38:00+00:00,4176.92,CAD
tx104843,2024-01-06T07:16:00+00:00,4242.14,AUD
tx104844,2024-01-17T14:44:00+00:00,1994.01,AUD
tx104845,2024-03-09T11:32:00+00:00,735.69,GBP
tx104846,2024-01-06T17:49:00+00:00,3374.39,JPY
tx104847,2024-03-25T00:39:00+00:00,2636.46,EUR
tx104848,2024-04-10T07:36:00+00:00,4729.14,CAD
tx104849,2024-02-02T20:32:00+00:00,3681.70,CAD
tx104850,2024-02-22T02:49:00+00:00,4355.40,EUR
tx104851,2024-03-08T01:11:00+00:00,1757.82,USD
tx104852,2024-01-23T22:29:00+00:00,1245.59,CAD
tx104853,2024-01-26T00:46:00+00:00,4211.71,CAD
tx104854,2024-03-25T03:44:00+00:00,899.16,EUR
tx104855,2024-01-08T17:05:00+00:00,4945.26,EUR
tx104856,2024-03-14T11:53:00+00:00,2668.87,EUR
tx104857,2024-04-06T19:34:00+00:00,1613.35,AUD
tx104858,2024-01-14T06:39:00+00:00,3138.35,GBP
tx104859,2024-01-02T15:37:00+00:00,4082.11,USD
tx104860,2024-01-27T04:50:00+00:00,3334.66,AUD
tx104861,2024-02-12T11:10:00+00:00,3761.62,GBP
tx104862,2024-02-08T08:54:00+00:00,2899.02,EUR
tx104863,2024-04-29T17:41:00+00:00,2664.40,EUR
tx104864,2024-03-14T15:18:00+00:00,4796.01,JPY
tx104865,2024-02-24T13:27:00+00:00,304.29,AUD
tx104866,2024-02-26T12:23:00+00:00,3510.63,USD
tx104867,2024-02-12T11:29:00+00:00,163.89,EUR
tx104868,2024-02-22T13:54:00+00:00,260.47,JPY
tx104869,2024-03-29T15:18:00+00:00,3640.57,AUD
tx104870,2024-04-26T17:20:00+00:00,4904.85,GBP
tx104871,2024-02-05T14:34:00+00:00,4491.38,GBP
tx104872,2024-01-21T00:05:00+00:00,2788.35,AUD
tx104873,2024-03-02T21:10:00+00:00,4614.31,JPY
tx104874,2024-04-20T01:29:00+00:00,474.02,USD
tx104875,2024-04-16T14:42:00+00:00,912.72,USD
tx104876,2024-03-25T21:53:00+00:00,4411.26,GBP
tx104877,2024-02-13T04:48:00+00:00,2143.28,AUD
tx104878,2024-03-05T07:39:00+00:00,2428.78,JPY
tx104879,2024-03-21T18:13:00+00:00,87.93,GBP
tx104880,2024-01-23T07:11:00+00:00,4531.85,CAD
tx104881,2024-04-13T04:54:00+00:00,3704.45,JPY
tx104882,2024-03-05T01:52:00+00:00,3518.77,GBP
tx104883,2024-04-02T14:49:00+00:00,2702.00,GBP
tx104884,2024-03-12T04:57:00+00:00,4577.04,AUD
tx104885,2024-04-24T00:26:00+00:00,857.04,USD
tx104886,2024-04-27T21:26:00+00:00,4140.96,USD
tx104887,2024-04-07T06:19:00+00:00,3537.55,JPY
tx104888,2024-01-22T19:45:00+00:00,833.76,EUR
tx104889,2024-02-21T05:04:00+00:00,2067.29,AUD
tx104890,2024-01-06T05:56:00+00:00,2282.77,JPY
tx104891,2024-04-01T02:35:00+00:00,1635.78,EUR
tx104892,2024-03-10T09:03:00+00:00,4295.84,AUD
tx104893,2024-04-26T09:46:00+00:00,4157.11,GBP
tx104894,2024-04-12T03:27:00+00:00,2514.28,EUR
tx104895,2024-02-05T21:43:00+00:00,3875.12,JPY
tx104896,2024-01-06T05:21:00+00:00,3396.00,CAD
tx104897,2024-02-05T01:29:00+00:00,252.42,USD
tx104898,2024-04-06T03:24:00+00:00,3896.58,JPY
tx104899,2024-02-14T16:04:00+00:00,2411.28,JPY
tx104900,2024-02-26T15:19:00+00:00,117.47,EUR
tx104901,2024-02-20T20:34:00+00:00,4710.25,EUR
tx104902,2024-04-18T19:30:00+00:00,2544.86,AUD
tx104903,2024-03-03T13:32:00+00:00,1248.73,JPY
tx104904,2024-03-31T12:43:00+00:00,3118.03,CAD
tx104905,2024-04-09T22:49:00+00:00,454.16,GBP
tx104906,2024-04-29T07:45:00+00:00,24.38,USD
tx104907,2024-01-06T15:45:00+00:00,2039.95,USD
tx104908,2024-03-01T18:17:00+00:00,3767.49,GBP
tx104909,2024-01-11T00:50:00+00:00,3136.62,CAD
tx104910,2024-03-31T12:55:00+00:00,3386.05,EUR
tx104911,2024-01-23T11:11:00+00:00,1327.79,CAD
tx104912,2024-04-01T13:25:00+00:00,779.29,CAD
tx104913,2024-01-13T17:42:00+00:00,1692.48,GBP
tx104914,2024-03-30T23:15:00+00:00,2176.63,JPY
tx104915,2024-03-21T14:52:00+00:00,366.42,EUR
tx104916,2024-04-07T00:57:00+00:00,4644.99,CAD
tx104917,2024-01-17T02:55:00+00:00,3459.68,AUD
tx104918,2024-04-08T18:31:00+00:00,3846.59,AUD
tx104919,2024-03-25T01:03:00+00:00,1006.50,GBP
tx104920,2024-01-07T01:05:00+00:00,2092.52,JPY
tx104921,2024-04-25T10:43:00+00:00,495.22,USD
tx104922,2024-02-03T18:34:00+00:00,708.52,JPY
tx104923,2024-01-14T16:41:00+00:00,1736.46,USD
tx104924,2024-01-15T16:21:00+00:00,2111.48,EUR
tx104925,2024-02-03T11:32:00+00:00,3955.50,CAD
tx104926,2024-04-03T20:25:00+00:00,2986.33,GBP
tx104927,2024-02-12T18:12:00+00:00,170.23,USD
tx104928,2024-04-03T19:38:00+00:00,2791.16,GBP
tx104929,2024-04-21T14:10:00+00:00,2723.51,CAD
tx104930,2024-01-29T00:22:00+00:00,145.97,JPY
tx104931,2024-04-06T15:54:00+00:00,4394.50,GBP
tx104932,2024-02-18T05:55:00+00:00,267.84,USD
tx104933,2024-03-07T04:02:00+00:00,4658.86,EUR
tx104934,2024-03-21T12:06:00+00:00,623.36,AUD
tx104935,2024-01-22T18:05:00+00:00,2397.89,CAD
tx104936,2024-03-19T00:16:00+00:00,996.48,EUR
tx104937,2024-02-23T08:21:00+00:00,4009.38,CAD
tx104938,2024-04-01T22:53:00+00:00,1113.89,CAD
tx104939,2024-02-03T01:43:00+00:00,4329.94,CAD
tx104940,2024-02-28T23:02:00+00:00,2045.73,USD
tx104941,2024-04-23T15:40:00+00:00,538.02,USD
tx104942,2024-04-12T21:54:00+00:00,601.78,AUD
tx104943,2024-02-10T05:04:00+00:00,4837.84,JPY
tx104944,2024-01-10T23:22:00+00:00,2034.04,USD
tx104945,2024-01-19T18:41:00+00:00,1212.97,EUR
tx104946,2024-04-26T14:34:00+00:00,950.80,USD
tx104947,2024-02-25T14:47:00+00:00,1397.11,GBP
tx104948,2024-04-17T20:12:00+00:00,807.60,CAD
tx104949,2024-01-08T22:24:00+00:00,4304.00,USD
tx104950,2024-04-05T19:27:00+00:00,218.49,GBP
tx104951,2024-01-13T05:32:00+00:00,292.78,CAD
tx104952,2024-01-12T18:30:00+00:00,3128.81,USD
tx104953,2024-02-06T14:02:00+00:00,1098.13,EUR
tx104954,2024-03-27T17:13:00+00:00,4221.67,JPY
tx104955,2024-03-30T11:01:00+00:00,2995.59,AUD
tx104956,2024-01-26T10:03:00+00:00,4866.42,EUR
tx104957,2024-02-12T04:51:00+00:00,4785.01,EUR
tx104958,2024-03-09T08:27:00+00:00,4459.18,EUR
tx104959,2024-04-18T23:09:00+00:00,2181.92,AUD
tx104960,2024-01-22T04:21:00+00:00,417.50,USD
tx104961,2024-03-31T20:11:00+00:00,3300.17,CAD
tx104962,2024-03-15T13:14:00+00:00,212.85,GBP
tx104963,2024-04-13T09:43:00+00:00,4125.97,AUD
tx104964,2024-04-20T20:33:00+00:00,2562.27,AUD
tx104965,2024-02-26T11:52:00+00:00,1079.31,USD
tx104966,2024-04-20T13:52:00+00:00,3337.98,EUR
tx104967,2024-03-26T08:57:00+00:00,971.55,USD
tx104968,2024-04-13T00:29:00+00:00,764.63,AUD
tx104969,2024-04-09T04:47:00+00:00,3793.88,EUR
tx104970,2024-02-25T20:34:00+00:00,2691.43,CAD
tx104971,2024-03-31T12:28:00+00:00,4337.50,AUD
tx104972,2024-04-08T00:20:00+00:00,307.09,JPY
tx104973,2024-02-18T00:06:00+00:00,559.53,USD
tx104974,2024-01-16T05:57:00+00:00,3948.83,CAD
tx104975,2024-02-25T01:50:00+00:00,4898.70,USD
tx104976,2024-04-08T12:04:00+00:00,1977.89,JPY
tx104977,2024-02-17T04:39:00+00:00,1736.76,EUR
tx104978,2024-03-02T03:17:00+00:00,154.45,GBP
tx104979,2024-03-25T02:30:00+00:00,1895.14,JPY
tx104980,2024-03-03T09:36:00+00:00,1557.94,GBP
tx104981,2024-04-05T04:16:00+00:00,2893.23,GBP
tx104982,2024-04-16T09:15:00+00:00,3649.15,USD
tx104983,2024-04-12T23:48:00+00:00,4133.38,EUR
tx104984,2024-04-27T06:12:00+00:00,4685.96,GBP
tx104985,2024-01-18T23:14:00+00:00,304.64,GBP
tx104986,2024-02-04T21:14:00+00:00,2976.58,GBP
tx104987,2024-03-06T13:32:00+00:00,1265.32,GBP
tx104988,2024-04-28T08:55:00+00:00,1970.15,EUR
tx104989,2024-01-22T19:38:00+00:00,1087.42,JPY
tx104990,2024-03-08T00:07:00+00:00,3158.04,CAD
tx104991,2024-02-22T12:13:00+00:00,1628.18,CAD
tx104992,2024-03-24T13:43:00+00:00,2424.58,AUD
tx104993,2024-01-13T19:15:00+00:00,4225.52,AUD
tx104994,2024-02-29T06:43:00+00:00,3680.84,GBP
tx104995,2024-01-19T11:45:00+00:00,1621.53,JPY
tx104996,2024-01-12T08:42:00+00:00,249.66,JPY
tx104997,2024-03-04T05:43:00+00:00,1114.10,CAD
tx104998,2024-03-12T19:43:00+00:00,384.55,GBP
tx104999,2024-02-02T13:44:00+00:00,3645.85,GBP
tx105000,2024-01-22T02:09:00+00:00,2103.89,EUR
tx105001,2024-04-23T15:38:00+00:00,3751.62,EUR
tx105002,2024-01-28T19:43:00+00:00,939.27,AUD
tx105003,2024-01-15T01:24:00+00:00,4962.47,AUD
tx105004,2024-03-26T05:32:00+00:00,1958.74,EUR
tx105005,2024-01-09T03:09:00+00:00,213.16,AUD
tx105006,2024-01-03T18:10:00+00:00,901.53,CAD
tx105007,2024-02-29T10:40:00+00:00,3719.89,CAD
tx105008,2024-02-19T06:50:00+00:00,2019.03,JPY
tx105009,2024-02-08T04:24:00+00:00,4142.35,EUR
tx105010,2024-01-27T01:06:00+00:00,637.94,EUR
tx105011,2024-02-07T09:39:00+00:00,412.88,EUR
tx105012,2024-03-14T11:13:00+00:00,3412.88,USD
tx105013,2024-01-30T10:47:00+00:00,39.61,JPY
tx105014,2024-02-09T08:10:00+00:00,4319.77,JPY
tx105015,2024-03-05T17:10:00+00:00,3620.87,AUD
tx105016,2024-03-28T21:33:00+00:00,4715.34,USD
tx105017,2024-04-17T13:20:00+00:00,2479.65,JPY
tx105018,2024-04-06T02:38:00+00:00,261.81,JPY
tx105019,2024-04-22T09:11:00+00:00,1070.93,EUR
tx105020,2024-04-04T10:39:00+00:00,3330.80,GBP
tx105021,2024-04-20T02:05:00+00:00,3433.79,CAD
tx105022,2024-03-23T21:55:00+00:00,2612.17,JPY
tx105023,2024-02-12T02:38:00+00:00,2802.86,EUR
tx105024,2024-04-28T17:05:00+00:00,4537.33,USD
tx105025,2024-02-24T02:30:00+00:00,3142.87,AUD
tx105026,2024-02-03T19:54:00+00:00,4316.35,JPY
tx105027,2024-04-04T07:14:00+00:00,4841.14,EUR
tx105028,2024-02-04T18:32:00+00:00,3386.32,USD
tx105029,2024-01-09T03:28:00+00:00,213.30,GBP
tx105030,2024-04-13T06:42:00+00:00,10.11,AUD
tx105031,2024-04-03T16:26:00+00:00,2315.79,GBP
tx105032,2024-04-07T14:21:00+00:00,4255.07,JPY
tx105033,2024-02-23T03:56:00+00:00,4895.14,CAD
tx105034,2024-03-02T09:33:00+00:00,1156.52,USD
tx105035,2024-03-12T00:30:00+00:00,4638.37,CAD
tx105036,2024-04-26T13:04:00+00:00,2049.42,GBP
tx105037,2024-03-22T13:14:00+00:00,1586.75,JPY
tx105038,2024-03-20T09:45:00+00:00,927.26,EUR
tx105039,2024-01-22T00:16:00+00:00,2304.20,GBP
tx105040,2024-02-24T10:39:00+00:00,3821.68,JPY
tx105041,2024-03-20T02:11:00+00:00,3554.48,CAD
tx105042,2024-01-27T03:16:00+00:00,3129.00,GBP
tx105043,2024-04-08T00:17:00+00:00,2918.72,USD
tx105044,2024-03-14T01:31:00+00:00,4772.57,JPY
tx105045,2024-03-07T06:07:00+00:00,2068.80,EUR
tx105046,2024-02-19T05:08:00+00:00,4175.10,AUD
tx105047,2024-01-08T11:46:00+00:00,2048.00,GBP
tx105048,2024-04-24T07:00:00+00:00,2673.90,GBP
tx105049,2024-01-26T05:00:00+00:00,2420.98,USD
tx105050,2024-04-06T16:46:00+00:00,4520.77,JPY
tx105051,2024-03-30T10:02:00+00:00,4912.94,CAD
tx105052,2024-04-20T01:56:00+00:00,380.18,AUD
tx105053,2024-02-18T04:33:00+00:00,930.91,AUD
tx105054,2024-01-03T20:44:00+00:00,368.88,JPY
tx105055,2024-04-17T00:24:00+00:00,4382.62,EUR
tx105056,2024-01-08T16:39:00+00:00,4151.30,GBP
tx105057,2024-01-26T22:01:00+00:00,4832.71,JPY
tx105058,2024-04-13T20:59:00+00:00,4753.35,JPY
tx105059,2024-02-13T19:27:00+00:00,3440.15,EUR
tx105060,2024-03-09T06:42:00+00:00,4144.20,EUR
tx105061,2024-01-31T08:33:00+00:00,4131.32,CAD
tx105062,2024-04-28T21:20:00+00:00,3966.14,JPY
tx105063,2024-02-27T10:45:00+00:00,2690.87,USD
tx105064,2024-04-17T21:25:00+00:00,4713.09,AUD
tx105065,2024-01-16T10:44:00+00:00,295.23,GBP
tx105066,2024-02-21T08:20:00+00:00,2658.11,GBP
tx105067,2024-04-02T14:50:00+00:00,3735.96,JPY
tx105068,2024-04-15T23:53:00+00:00,1601.50,USD
tx105069,2024-04-20T18:28:00+00:00,2507.34,USD
tx105070,2024-03-29T04:52:00+00:00,1011.18,JPY
tx105071,2024-01-16T22:17:00+00:00,10.89,USD
tx105072,2024-03-21T19:55:00+00:00,2021.33,JPY
tx105073,2024-01-31T09:33:00+00:00,752.24,CAD
tx105074,2024-03-18T15:48:00+00:00,1658.13,GBP
tx105075,2024-04-10T19:52:00+00:00,3338.99,GBP
tx105076,2024-01-02T18:57:00+00:00,2426.19,JPY
tx105077,2024-01-30T04:34:00+00:00,973.79,GBP
tx105078,2024-01-24T20:49:00+00:00,4906.02,USD
tx105079,2024-02-17T05:06:00+00:00,3263.96,GBP
tx105080,2024-01-05T19:27:00+00:00,3524.74,GBP
tx105081,2024-02-27T09:09:00+00:00,214.77,EUR
tx105082,2024-03-06T07:25:00+00:00,1169.44,GBP
tx105083,2024-02-04T04:11:00+00:00,3049.46,EUR
tx105084,2024-03-14T20:27:00+00:00,557.56,EUR
tx105085,2024-02-09T07:57:00+00:00,4242.76,USD
tx105086,2024-02-23T23:17:00+00:00,1744.11,AUD
tx105087,2024-02-14T03:13:00+00:00,2237.67,USD
tx105088,2024-03-23T19:34:00+00:00,3095.26,EUR
tx105089,2024-02-24T12:13:00+00:00,1529.96,EUR
tx105090,2024-04-25T15:00:00+00:00,3218.26,CAD
tx105091,2024-01-17T23:24:00+00:00,680.38,CAD
tx105092,2024-04-04T07:44:00+00:00,3865.96,CAD
tx105093,2024-02-09T06:40:00+00:00,4820.30,GBP
tx105094,2024-04-27T11:02:00+00:00,837.42,GBP
tx105095,2024-04-18T12:23:00+00:00,1598.86,AUD
tx105096,2024-02-14T10:06:00+00:00,3237.67,GBP
tx105097,2024-03-25T22:57:00+00:00,4225.85,USD
tx105098,2024-04-28T20:11:00+00:00,2739.62,GBP
tx105099,2024-03-15T05:18:00+00:00,2700.52,USD
tx105100,2024-04-12T04:04:00+00:00,3288.93,USD
tx105101,2024-01-23T11:37:00+00:00,3174.76,AUD
tx105102,2024-03-31T18:53:00+00:00,2304.93,USD
tx105103,2024-01-28T04:28:00+00:00,488.55,EUR
tx105104,2024-01-17T03:10:00+00:00,2924.29,EUR
tx105105,2024-03-09T21:01:00+00:00,450.57,USD
tx105106,2024-04-21T22:26:00+00:00,875.33,EUR
tx105107,2024-01-24T07:29:00+00:00,3902.54,EUR
tx105108,2024-03-04T10:14:00+00:00,1699.71,GBP
tx105109,2024-01-09T16:27:00+00:00,4803.61,CAD
tx105110,2024-04-13T13:17:00+00:00,1205.19,JPY
tx105111,2024-01-29T18:51:00+00:00,586.00,AUD
tx105112,2024-04-01T13:44:00+00:00,2980.71,GBP
tx105113,2024-02-18T22:16:00+00:00,564.02,CAD
tx105114,2024-04-08T01:09:00+00:00,3026.07,EUR
tx105115,2024-03-06T08:49:00+00:00,2904.59,JPY
tx105116,2024-01-24T09:17:00+00:00,3156.62,CAD
tx105117,2024-04-19T15:28:00+00:00,1319.27,CAD
tx105118,2024-01-04T11:04:00+00:00,1779.95,EUR
tx105119,2024-03-18T13:22:00+00:00,4583.13,AUD
tx105120,2024-04-12T17:19:00+00:00,775.87,USD
tx105121,2024-03-28T15:54:00+00:00,2921.99,EUR
tx105122,2024-03-25T02:58:00+00:00,3120.45,CAD
tx105123,2024-01-18T03:23:00+00:00,275.13,CAD
tx105124,2024-02-02T21:01:00+00:00,1521.39,GBP
tx105125,2024-03-17T06:55:00+00:00,3683.48,GBP
tx105126,2024-01-08T12:25:00+00:00,1069.45,EUR
tx105127,2024-04-10T00:58:00+00:00,398.14,AUD
tx105128,2024-03-25T06:38:00+00:00,160.90,CAD
tx105129,2024-03-13T08:08:00+00:00,437.89,JPY
tx105130,2024-04-25T07:08:00+00:00,193.51,GBP
tx105131,2024-03-01T11:31:00+00:00,3652.14,USD
tx105132,2024-02-27T07:59:00+00:00,3953.80,JPY
tx105133,2024-04-13T06:57:00+00:00,4423.84,USD
tx105134,2024-01-02T01:32:00+00:00,331.00,EUR
tx105135,2024-02-01T09:41:00+00:00,2929.36,EUR
tx105136,2024-01-19T16:04:00+00:00,748.54,GBP
tx105137,2024-04-04T08:39:00+00:00,1918.94,GBP
tx105138,2024-03-19T03:29:00+00:00,4265.51,USD
tx105139,2024-01-25T21:42:00+00:00,670.77,GBP
tx105140,2024-01-01T18:28:00+00:00,2459.10,JPY
tx105141,2024-03-22T00:57:00+00:00,4223.03,GBP
tx105142,2024-04-12T04:38:00+00:00,742.12,EUR
tx105143,2024-03-10T07:53:00+00:00,2053.17,GBP
tx105144,2024-04-13T04:32:00+00:00,2414.53,AUD
tx105145,2024-04-17T21:51:00+00:00,2013.11,USD
tx105146,2024-02-09T23:44:00+00:00,175.13,USD
tx105147,2024-01-31T00:50:00+00:00,3221.93,USD
tx105148,2024-03-05T12:49:00+00:00,2993.09,AUD
tx105149,2024-03-05T19:12:00+00:00,2023.38,GBP
tx105150,2024-03-31T14:29:00+00:00,3589.54,AUD
tx105151,2024-02-07T22:41:00+00:00,171.49,EUR
tx105152,2024-01-18T00:40:00+00:00,4090.94,JPY
tx105153,2024-01-24T07:52:00+00:00,1595.01,AUD
tx105154,2024-01-12T10:15:00+00:00,1890.01,AUD
tx105155,2024-04-16T15:18:00+00:00,1664.09,AUD
tx105156,2024-03-26T08:22:00+00:00,1434.63,JPY
tx105157,2024-03-12T21:13:00+00:00,4187.98,USD
tx105158,2024-03-19T01:12:00+00:00,4140.25,AUD
tx105159,2024-03-03T23:08:00+00:00,4330.83,AUD
tx105160,2024-03-06T06:45:00+00:00,1653.74,GBP
tx105161,2024-03-03T08:49:00+00:00,4254.81,CAD
tx105162,2024-03-27T09:49:00+00:00,3071.14,CAD
tx105163,2024-02-05T07:59:00+00:00,1327.35,CAD
tx105164,2024-03-10T11:32:00+00:00,2315.89,GBP
tx105165,2024-01-27T21:14:00+00:00,3157.33,JPY
tx105166,2024-03-12T05:00:00+00:00,4564.44,CAD
tx105167,2024-03-31T12:44:00+00:00,4276.33,USD
tx105168,2024-04-28T18:55:00+00:00,4177.98,EUR
tx105169,2024-03-18T14:00:00+00:00,4158.15,JPY
tx105170,2024-04-03T22:04:00+00:00,2521.92,CAD
tx105171,2024-02-25T22:47:00+00:00,3481.42,USD
tx105172,2024-02-27T23:33:00+00:00,1746.34,AUD
tx105173,2024-03-27T08:35:00+00:00,460.74,CAD
tx105174,2024-04-01T22:40:00+00:00,691.36,CAD
tx105175,2024-02-07T01:03:00+00:00,407.02,CAD
tx105176,2024-03-31T04:33:00+00:00,387.67,CAD
tx105177,2024-04-10T22:25:00+00:00,2272.82,AUD
tx105178,2024-04-29T00:26:00+00:00,2425.64,EUR
tx105179,2024-03-06T14:49:00+00:00,942.03,EUR
tx105180,2024-03-11T10:06:00+00:00,4610.81,AUD
tx105181,2024-03-23T05:15:00+00:00,1598.03,CAD
tx105182,2024-04-24T09:37:00+00:00,2855.90,EUR
tx105183,2024-01-25T05:08:00+00:00,4879.69,CAD
tx105184,2024-01-27T21:19:00+00:00,1603.23,EUR
tx105185,2024-04-05T21:13:00+00:00,2078.98,GBP
tx105186,2024-04-16T08:35:00+00:00,3397.23,USD
tx105187,2024-04-01T08:28:00+00:00,4956.31,USD
tx105188,2024-02-21T12:43:00+00:00,4065.57,GBP
tx105189,2024-04-03T00:12:00+00:00,3552.41,EUR
tx105190,2024-03-09T19:44:00+00:00,4964.89,CAD
tx105191,2024-01-29T06:08:00+00:00,211.76,JPY
tx105192,2024-02-23T08:39:00+00:00,953.69,GBP
tx105193,2024-01-23T02:43:00+00:00,1584.06,CAD
tx105194,2024-03-01T00:12:00+00:00,1472.16,GBP
tx105195,2024-01-14T22:22:00+00:00,535.42,CAD
tx105196,2024-02-29T02:08:00+00:00,2478.40,CAD
tx105197,2024-04-02T18:10:00+00:00,250.44,USD
tx105198,2024-04-01T21:14:00+00:00,4652.42,GBP
tx105199,2024-03-13T21:16:00+00:00,4001.56,CAD
tx105200,2024-04-12T11:49:00+00:00,1304.12,AUD
tx105201,2024-01-28T02:28:00+00:00,1697.26,USD
tx105202,2024-04-03T01:13:00+00:00,3944.66,USD
tx105203,2024-01-14T08:18:00+00:00,659.60,USD
tx105204,2024-03-05T00:43:00+00:00,2326.35,USD
tx105205,2024-02-04T00:28:00+00:00,4017.73,EUR
tx105206,2024-02-23T10:10:00+00:00,4888.82,JPY
tx105207,2024-03-19T04:48:00+00:00,4199.00,GBP
tx105208,2024-04-03T12:00:00+00:00,681.31,AUD
tx105209,2024-02-10T12:19:00+00:00,3242.78,USD
tx105210,2024-02-05T14:52:00+00:00,4162.04,CAD
tx105211,2024-04-20T10:49:00+00:00,905.44,EUR
tx105212,2024-01-18T00:05:00+00:00,2674.43,USD
tx105213,2024-03-31T03:15:00+00:00,1939.13,CAD
tx105214,2024-01-25T14:49:00+00:00,456.58,EUR
tx105215,2024-03-01T00:24:00+00:00,3603.97,USD
tx105216,2024-03-17T00:13:00+00:00,4733.56,CAD
tx105217,2024-01-04T20:42:00+00:00,453.38,CAD
tx105218,2024-04-12T08:10:00+00:00,135.90,GBP
tx105219,2024-04-20T14:22:00+00:00,3717.50,GBP
tx105220,2024-03-12T06:25:00+00:00,2149.93,USD
tx105221,2024-04-06T22:51:00+00:00,2935.76,GBP
tx105222,2024-04-05T17:13:00+00:00,4999.72,EUR
tx105223,2024-02-25T21:27:00+00:00,4223.87,AUD
tx105224,2024-04-18T22:21:00+00:00,2641.69,USD
tx105225,2024-01-14T14:17:00+00:00,1073.14,EUR
tx105226,2024-04-24T05:29:00+00:00,1566.80,JPY
tx105227,2024-04-26T06:17:00+00:00,1539.36,CAD
tx105228,2024-01-29T01:30:00+00:00,1661.62,CAD
tx105229,2024-02-07T11:13:00+00:00,1307.43,AUD
tx105230,2024-01-10T22:47:00+00:00,3475.07,USD
tx105231,2024-04-04T00:16:00+00:00,793.59,CAD
tx105232,2024-03-20T19:11:00+00:00,1123.60,GBP
tx105233,2024-04-12T09:41:00+00:00,3596.62,GBP
tx105234,2024-03-08T21:11:00+00:00,1799.04,CAD
tx105235,2024-04-20T01:40:00+00:00,4981.20,USD
tx105236,2024-01-23T03:16:00+00:00,3369.07,AUD
tx105237,2024-04-04T16:09:00+00:00,4924.41,CAD
tx105238,2024-02-21T03:30:00+00:00,3428.60,AUD
tx105239,2024-01-12T13:58:00+00:00,1893.88,USD
tx105240,2024-03-23T14:12:00+00:00,834.19,AUD
tx105241,2024-01-03T11:09:00+00:00,465.83,USD
tx105242,2024-04-08T19:01:00+00:00,3534.30,JPY
tx105243,2024-02-10T07:32:00+00:00,2352.17,CAD
tx105244,2024-04-19T07:28:00+00:00,2263.46,EUR
tx105245,2024-01-24T13:24:00+00:00,1477.21,JPY
tx105246,2024-04-18T07:04:00+00:00,2143.81,GBP
tx105247,2024-04-19T13:23:00+00:00,3330.73,EUR
tx105248,2024-03-22T18:01:00+00:00,2409.45,AUD
tx105249,2024-04-19T20:27:00+00:00,4015.52,JPY
tx105250,2024-02-05T19:12:00+00:00,2598.22,EUR
tx105251,2024-04-15T15:18:00+00:00,3285.12,AUD
tx105252,2024-03-27T23:47:00+00:00,979.04,JPY
tx105253,2024-01-16T17:38:00+00:00,3431.75,AUD
tx105254,2024-03-02T14:59:00+00:00,500.77,USD
tx105255,2024-03-02T08:57:00+00:00,458.01,AUD
tx105256,2024-02-21T21:57:00+00:00,4865.34,USD
tx105257,2024-02-27T03:30:00+00:00,538.62,EUR
tx105258,2024-02-04T00:31:00+00:00,31.29,EUR
tx105259,2024-01-06T07:52:00+00:00,4339.84,JPY
tx105260,2024-03-18T22:41:00+00:00,3153.91,CAD
tx105261,2024-01-01T04:38:00+00:00,2894.17,GBP
tx105262,2024-02-23T17:47:00+00:00,2470.39,USD
tx105263,2024-02-12T23:00:00+00:00,210.00,USD
tx105264,2024-02-18T19:57:00+00:00,503.46,EUR
tx105265,2024-04-01T09:33:00+00:00,2733.21,CAD
tx105266,2024-03-07T12:50:00+00:00,37.50,EUR
tx105267,2024-03-22T11:54:00+00:00,1148.39,EUR
tx105268,2024-01-18T19:33:00+00:00,1979.68,CAD
tx105269,2024-04-19T16:09:00+00:00,788.11,AUD
tx105270,2024-03-31T15:02:00+00:00,2791.45,USD
tx105271,2024-03-10T15:24:00+00:00,4329.85,USD
tx105272,2024-04-03T02:05:00+00:00,1248.25,USD
tx105273,2024-03-10T02:32:00+00:00,2988.26,GBP
tx105274,2024-02-11T22:02:00+00:00,4210.16,EUR
tx105275,2024-01-30T20:28:00+00:00,106.14,USD
tx105276,2024-02-24T01:50:00+00:00,4101.74,AUD
tx105277,2024-03-21T04:07:00+00:00,2252.06,AUD
tx105278,2024-04-29T19:15:00+00:00,2648.96,AUD
tx105279,2024-01-11T23:43:00+00:00,2137.75,AUD
tx105280,2024-01-16T20:04:00+00:00,2226.57,JPY
tx105281,2024-04-10T20:11:00+00:00,693.23,EUR
